cik,ni,ocf,rev,cogs,at,at_prev,se,fyear
1163573,,,,,,4541.0,,2014
1163609,20064638.0,43404122.0,,412855361.0,117137344.0,135156519.0,,2014
1163739,-670659000.0,1781911000.0,,,11862923000.0,12159811000.0,4908619000.0,2014
1164012,-17661.0,-368.0,181816.0,0.0,152608.0,117359.0,,2014
1164191,-1687205.0,-71772.0,496446.0,,344982.0,418291.0,-911296.0,2014
1164255,-18663000.0,-44853000.0,122847000.0,,169295000.0,128328000.0,-312189000.0,2014
1164256,-732943.0,312700.0,,,13429130.0,9505922.0,-4785730.0,2014
1164552,-532046.0,130040.0,,,28442.0,356936.0,-4694120.0,2014
1164727,508000000.0,1438000000.0,6819000000.0,,24858000000.0,24607000000.0,10274000000.0,2014
1164863,22000000.0,,2700000.0,,1602700000.0,1398300000.0,623800000.0,2014
1164964,190620.0,,,45924.0,226289.0,69482.0,-4059313.0,2014
1165002,27249000.0,,113241000.0,,139874000.0,116050000.0,110007000.0,2014
1165231,-24816000.0,,,,156071000.0,179436000.0,128112000.0,2014
1165320,-7722755.0,-3502623.0,,,1585582.0,3083.0,1148316.0,2014
1165639,-35635.0,-46937.0,,,244.0,,639199.0,2014
1165880,223900000.0,,691100000.0,,3629100000.0,3758500000.0,1648200000.0,2014
1166003,-63600000.0,-21300000.0,2356600000.0,,2749400000.0,780200000.0,1655100000.0,2014
1166036,133881000.0,,2176173000.0,,10980778000.0,9396423000.0,,2014
1166126,-717000000.0,,,,10309000000.0,11801000000.0,1914000000.0,2014
1166220,,,31265000.0,11614000.0,22433000.0,32208000.0,,2014
1166338,-20062937.0,-3597902.0,0.0,,18867778.0,36635575.0,17136624.0,2014
1166365,-92772000.0,47230000.0,,,449268000.0,547528000.0,,2014
1166380,-14923604.0,-16163237.0,34102994.0,28964490.0,71676514.0,66004542.0,23604932.0,2014
1166388,30931000.0,193725000.0,1128436000.0,415148000.0,2340452000.0,1772907000.0,997856000.0,2014
1166568,-43996000.0,-23277000.0,,,,599392000.0,,2014
1166663,33527000.0,106971000.0,501013000.0,,2699097000.0,2483899000.0,1166523000.0,2014
1166691,8380000000.0,16945000000.0,68775000000.0,,159186000000.0,158813000000.0,52711000000.0,2014
1166708,94369.0,,,,916176.0,1056873.0,-452697.0,2014
1166847,,,,,,1075786.0,,2014
1166928,20040000.0,,,,1615833000.0,1442404000.0,140175000.0,2014
1167294,-20879000.0,,90891000.0,35101000.0,42730000.0,62437000.0,2097000.0,2014
1167419,-10443086.0,,,,28723853.0,18639869.0,23685123.0,2014
1167609,,485284000.0,402098000.0,,,,618412000.0,2014
1167886,,,,,,25894.0,,2014
1167887,-1655224.0,-1796331.0,,,2237048.0,4106481.0,2064896.0,2014
1167905,,,,,,28595483.0,,2014
1168054,526498000.0,,2424176000.0,,8708469000.0,7253135000.0,4331967000.0,2014
1168081,-3372202.0,-1563788.0,,,8025694.0,1330444.0,-10205445.0,2014
1168197,,,,,,71998000.0,,2014
1168213,-206458000.0,-55700000.0,,,512189000.0,647641000.0,93552000.0,2014
1168220,-1938837.0,,,,5461867.0,5901614.0,2753921.0,2014
1168325,-1355506.0,-697968.0,343453.0,158370.0,336942.0,278206.0,41794.0,2014
1168455,4738000.0,,,,538862000.0,515725000.0,36497000.0,2014
1168663,-99553.0,-114746.0,0.0,,30280.0,25241.0,-240756.0,2014
1168696,105600000.0,349100000.0,2990100000.0,,2539500000.0,2704700000.0,-894800000.0,2014
1168990,,,,,22479485.0,29757806.0,,2014
1169055,8491000.0,1778208000.0,3232504000.0,,,,,2014
1169083,,,,,,900000.0,,2014
1169264,-48003000.0,168011000.0,916295000.0,378052000.0,3505206000.0,3669018000.0,1068639000.0,2014
1169440,,,,,,517510.0,,2014
1169445,32920000.0,38950000.0,,,99324820.0,92534638.0,80780000.0,2014
1169561,25650000.0,123847000.0,607543000.0,82068000.0,683408000.0,735141000.0,385322000.0,2014
1169567,,,,,,35415000.0,,2014
1169652,-34514000.0,-21535000.0,84901000.0,24220000.0,127047000.0,148786000.0,93648000.0,2014
1169749,3665705.0,,,,26392598.0,36588648.0,,2014
1169769,,,,,,170967000.0,,2014
1169770,30205000.0,-627516000.0,,,5971297000.0,3627862000.0,503315000.0,2014
1169987,-13958408.0,,3328957.0,3204915.0,8728246.0,,-69669926.0,2014
1169988,-19521000.0,,,,218615000.0,215515000.0,126402000.0,2014
1170010,597358000.0,,,12381189000.0,12843406000.0,11303875000.0,,2014
1170534,-7300000.0,72500000.0,1104000000.0,513900000.0,1271800000.0,620500000.0,437700000.0,2014
1170797,129056.0,305643.0,711764.0,,1924302.0,2070751.0,,2014
1170816,-1864814.0,-886939.0,991264.0,,575430.0,871583.0,-9629210.0,2014
1170991,49164000.0,169957000.0,336526000.0,,3445721000.0,3258967000.0,1749832000.0,2014
1171008,-7638383.0,-13568984.0,,,60597419.0,17821345.0,704932.0,2014
1171012,-25674000.0,-14436000.0,,0.0,34912000.0,55291857.0,27356000.0,2014
1171014,,,77758000.0,,33431000.0,18603000.0,12371000.0,2014
1171155,5118313.0,,,,121207925.0,110189712.0,43141628.0,2014
1171486,108830000.0,210755000.0,,,2444724000.0,1991856000.0,,2014
1171500,164768000.0,,581159000.0,,3687089000.0,3923885000.0,1738025000.0,2014
1171662,65660000.0,,2320114000.0,,2145736000.0,2047624000.0,858558000.0,2014
1171759,32561000.0,123581000.0,1146102000.0,,735889000.0,634645000.0,359771000.0,2014
1171825,1119100000.0,1378400000.0,2369100000.0,,47755500000.0,47139000000.0,9068900000.0,2014
1171838,-146740.0,,,,18765132.0,15862532.0,15784544.0,2014
1172052,,,778797000.0,,1675719000.0,1625457000.0,708283000.0,2014
1172069,,,,,,145741.0,,2014
1172102,4407611.0,,,,367756321.0,355408131.0,36367667.0,2014
1172136,11613711.0,12802371.0,30968782.0,15942860.0,232914304.0,232765297.0,84491529.0,2014
1172139,15081000.0,261717000.0,472291000.0,,2244484000.0,2381513000.0,1029488000.0,2014
1172178,4115431.0,-960359.0,0.0,,175195.0,153042.0,-1326859.0,2014
1172222,,300430000.0,,,2580585000.0,2164261000.0,367233000.0,2014
1172298,-6344579.0,-3445049.0,,,19058996.0,22992834.0,13473253.0,2014
1172318,652.0,-3304.0,,,20642.0,23946.0,7150.0,2014
1172358,45239000.0,57660000.0,,,97509000.0,112785000.0,,2014
1172631,-24872000.0,-409000.0,20190000.0,14578000.0,6721000.0,47179.0,1960000.0,2014
1172706,4640450.0,4195459.0,,,52883540.0,49518724.0,10478217.0,2014
1172724,-27200000.0,743800000.0,,,6750800000.0,7255300000.0,3594700000.0,2014
1173204,-31308000.0,9211000.0,105484000.0,,317146000.0,322242000.0,-8527000.0,2014
1173281,-9130664.0,-5360132.0,,,29382598.0,4589132.0,22606032.0,2014
1173313,-23235.0,1168.0,0.0,0.0,64594.0,231959.0,29534.0,2014
1173394,,,,,,323545054.0,,2014
1173420,-40484000.0,,0.0,,524546000.0,578686000.0,405116000.0,2014
1173431,787000000.0,1025000000.0,,,23815000000.0,22236000000.0,4760000000.0,2014
1173489,-819000.0,,50808000.0,5000000.0,207005000.0,212327000.0,179049000.0,2014
1173514,109800000.0,,2767200000.0,,1120800000.0,1161300000.0,454500000.0,2014
1173738,-578375.0,-451840.0,177923.0,54121.0,403739.0,404067.0,-42553.0,2014
1173752,-28965000.0,112692000.0,,,641863000.0,601703000.0,312063000.0,2014
1173911,27100000.0,,,,741700000.0,1270800000.0,740000000.0,2014
1174266,-15612000.0,,41556000.0,15177000.0,54603000.0,67279000.0,31987000.0,2014
1174672,-900640.0,-156037.0,312510.0,,729520.0,664831.0,478478.0,2014
1174814,-590000.0,-811000.0,,,,4812000.0,-27000.0,2014
1174850,9949000.0,11040000.0,,,1215285000.0,1198803000.0,111008000.0,2014
1174891,-51361.0,-69620.0,104628.0,,2496968.0,2273124.0,-118864.0,2014
1174922,731554000.0,1098317000.0,,,9062861000.0,9001920000.0,-28779000.0,2014
1174940,-5789519.0,,939926.0,,11132420.0,16831482.0,10336148.0,2014
1175028,-2189200.0,,,,1878300.0,2909400.0,,2014
1175151,-9321672.0,-6661193.0,,,8468625.0,4045735.0,6944601.0,2014
1175416,-370332.0,-204966.0,,,4980655.0,5328718.0,3800877.0,2014
1175442,-8942000.0,-5710000.0,20114000.0,,4558000.0,,-6743000.0,2014
1175454,368707000.0,608334000.0,,,8524701000.0,3932235000.0,2618562000.0,2014
1175483,,,291537000.0,,1761906000.0,4837635000.0,258292000.0,2014
1175505,-37424000.0,,,,155631000.0,81791000.0,85205000.0,2014
1175535,7586000.0,,,,634297000.0,507974000.0,210072000.0,2014
1175609,-15295000.0,,372978000.0,138359000.0,408860000.0,367985000.0,316683000.0,2014
1175680,-25088070.0,,,,5663659.0,13643125.0,-1688617.0,2014
1176309,-5696000.0,-4068000.0,,,24560000.0,8005628.0,23697000.0,2014
1176316,13925000.0,-8385000.0,57801000.0,,1052880000.0,847182000.0,98904000.0,2014
1176334,-11705000.0,115580000.0,1653009000.0,,1540801000.0,1097919000.0,,2014
1176373,,25140000.0,,,2211183000.0,2436225000.0,782589000.0,2014
1176948,34988000.0,1532588000.0,603889000.0,,21638992000.0,23705384000.0,283639000.0,2014
1177135,-456580.0,-207706.0,,4159.0,72721.0,62849.0,-805697.0,2014
1177394,180034000.0,-234772000.0,,,4713042000.0,3325889000.0,1653558000.0,2014
1177609,48024000.0,,,,294120000.0,232054000.0,174269000.0,2014
1177648,34438000.0,,47741000.0,,215427000.0,110158000.0,193713000.0,2014
1177702,51991000.0,,,,666985000.0,616801000.0,366906000.0,2014
1177845,249000.0,2394000.0,42639000.0,,22534000.0,24917000.0,16476000.0,2014
1178104,-16966000.0,-13808000.0,,,37954000.0,11065000.0,30225000.0,2014
1178253,-4234000.0,-9472000.0,1256000.0,15446000.0,39672000.0,12387000.0,33431000.0,2014
1178377,-527407.0,-111720.0,,,59052.0,86233.0,-3461260.0,2014
1178409,-430540.0,,,,475580621.0,486764270.0,5340689.0,2014
1178670,-360395000.0,,,,1079595000.0,420530000.0,936267000.0,2014
1178711,-17835000.0,,,,109967000.0,1285000.0,95224000.0,2014
1178727,-2123490.0,-1302279.0,858054.0,675253.0,1720071.0,1004230.0,1543507.0,2014
1178862,9488016.0,11514963.0,82181108.0,,521672570.0,427308914.0,,2014
1178879,-68926000.0,,,,209967000.0,127563000.0,122178000.0,2014
1178946,-21520000.0,,157766000.0,,,,,2014
1178970,73631000.0,101674000.0,,,8523377000.0,7487328000.0,1144099000.0,2014
1179060,310500000.0,479400000.0,3507800000.0,,8702000000.0,2309800000.0,,2014
1179090,,,,,,2839564.0,,2014
1179484,,,1755000.0,,,39123000.0,,2014
1179500,2407000.0,,,,443555000.0,448443000.0,10886000.0,2014
1179755,348450000.0,,2003393000.0,,9640684000.0,8978122000.0,3185182000.0,2014
1179821,-8632000.0,,,183832000.0,,,,2014
1179929,62000000.0,1060000000.0,9667000000.0,,4435000000.0,2988000000.0,1010000000.0,2014
1180079,-89170000.0,,,134951000.0,548194000.0,516351000.0,-133819000.0,2014
1180145,-35290000.0,-26838000.0,,,180609000.0,181004000.0,148155000.0,2014
1180262,308700000.0,,,,2355000000.0,2473700000.0,-334400000.0,2014
1180638,57037000.0,279043000.0,,,3472931000.0,3576648000.0,-39950000.0,2014
1181749,48773891.0,65287009.0,300954984.0,,113339502.0,115503093.0,74782949.0,2014
1182129,,,,,,1201176000.0,,2014
1182325,2936000.0,,,,215012000.0,198844000.0,178170000.0,2014
1182737,-1323088.0,-450533.0,,,223573.0,217635.0,-1224423.0,2014
1183082,-606226.0,423533.0,313250.0,,3414365.0,4434981.0,1741549.0,2014
1183276,66014.0,-458461.0,,,33041.0,303499.0,-1759074.0,2014
1183765,-21584000.0,,,,68396000.0,104118000.0,-23976000.0,2014
1185198,,1872667.0,1238291.0,,28891190.0,28887934.0,,2014
1185348,176505000.0,267902000.0,880969000.0,,2778751000.0,1601232000.0,902215000.0,2014
1186258,4645000.0,6228000.0,11981000.0,,30164000.0,43020000.0,,2014
1187449,,,,,,1669.0,,2014
1187953,-28012.0,-17320.0,0.0,,954.0,374.0,-153043.0,2014
1190370,-434070.0,,,,2278778.0,896625.0,1824847.0,2014
1191334,,,,,0.0,0.0,0.0,2014
1191357,-116928.0,-105410.0,,,,,,2014
1191359,-3005041.0,-1691633.0,,,6014970.0,4587564.0,-12358004.0,2014
1192448,-12126000.0,,,,26021000.0,,-151299000.0,2014
1193311,450000000.0,,3822000000.0,,19029000000.0,18234000000.0,,2014
1195116,7770767.0,,,,8247667.0,26882644.0,-588891.0,2014
1195734,4358000.0,,326979000.0,,191947000.0,186080000.0,156059000.0,2014
1195933,57201000.0,106020000.0,1461709000.0,,2384812000.0,2317265000.0,697659000.0,2014
1196298,-7371000.0,,,,3369000.0,2889000.0,-5681000.0,2014
1196501,13947000.0,,,,880988000.0,878602000.0,533090000.0,2014
1198415,35236574.0,,,,409548229.0,541021111.0,,2014
1200375,-19071000.0,321000.0,35307000.0,,48122000.0,58840000.0,26311000.0,2014
1201135,,-34307.0,193431.0,,11170276.0,11284330.0,10875030.0,2014
1201663,-73611000.0,,,,114842000.0,179419000.0,97283000.0,2014
1201792,40877000.0,,,,297904000.0,271655000.0,234218000.0,2014
1203900,-37375905.0,-31748956.0,2727571.0,,31295179.0,70718955.0,30246709.0,2014
1205181,-1120186.0,-576900.0,,,24471.0,31076.0,-1717996.0,2014
1205727,,,,,,248668000.0,,2014
1206133,-2851026.0,-638944.0,589073.0,,94472.0,164641.0,-4993157.0,2014
1206264,108900000.0,225200000.0,2989800000.0,1839400000.0,2582700000.0,2729900000.0,202700000.0,2014
1206401,2610250.0,-8597.0,776.0,,9044379.0,6442462.0,,2014
1206942,79279537.0,79230916.0,289152549.0,,130127993.0,115309430.0,,2014
1207074,,,478986000.0,304422000.0,476131000.0,353021000.0,407242000.0,2014
1207179,-48017000.0,24873000.0,,,3899742000.0,2591666000.0,2235767000.0,2014
1208208,18500000.0,,,162300000.0,3071200000.0,3165800000.0,1351700000.0,2014
1208261,-23550000.0,-13864000.0,2000.0,,37864000.0,31501000.0,17544000.0,2014
1209028,7753000.0,,,,4017731000.0,2196409000.0,620671000.0,2014
1209709,21749759.0,,,,260301062.0,381939591.0,,2014
1209821,,,,,,2848827000.0,,2014
1210227,29390000.0,38463000.0,,,4072508000.0,3229576000.0,390388000.0,2014
1210294,-14172010.0,-9850168.0,4196277.0,5404832.0,16197000.0,21489962.0,-7272000.0,2014
1210618,-5196000.0,-56456000.0,91642000.0,,587907000.0,70964000.0,262108000.0,2014
1210708,-13194000.0,-17840000.0,,358347000.0,139672000.0,158829000.0,59257000.0,2014
1211211,-1986977.0,-411285.0,,,7393956.0,,-7681695.0,2014
1211351,,,,,301254000.0,288753000.0,99359000.0,2014
1211524,,22120.0,585599.0,,2793024.0,2802102.0,,2014
1211583,-2176000.0,-1699000.0,0.0,,2372000.0,1752000.0,613000.0,2014
1211759,-10160000.0,,84579000.0,52431000.0,111390000.0,93202000.0,-28841000.0,2014
1211805,-468000.0,,,,779000.0,,478000.0,2014
1212458,-60117000.0,22613000.0,195607000.0,,424016000.0,390559000.0,71533000.0,2014
1212545,147951000.0,167401000.0,,,10600498000.0,9307342000.0,1000928000.0,2014
1212641,-474499.0,,,,435826.0,1425808.0,334838.0,2014
1212787,-542512.0,-341288.0,338892.0,,124518.0,317770.0,-554713.0,2014
1213037,-14325484.0,,,15441.0,28896846.0,27155735.0,8349553.0,2014
1213106,,,,,,784.0,,2014
1213660,-617291.0,,,8496623.0,48304931.0,42676193.0,31333159.0,2014
1214816,810745000.0,862182000.0,4346523000.0,,19955736000.0,19634784000.0,5821121000.0,2014
1216596,,,,,2209100000.0,1990900000.0,42200000.0,2014
1216752,,,,,256922000.0,357984000.0,73701000.0,2014
1217234,781000.0,,27306000.0,,61141000.0,9873000.0,41298000.0,2014
1218683,1195000.0,413000.0,,,1013000.0,1618000.0,-1690000.0,2014
1219210,-43325000.0,-34423000.0,,25324000.0,46110000.0,71952000.0,22015000.0,2014
1219601,390000000.0,912000000.0,,,9693000000.0,8030000000.0,69000000.0,2014
1220606,,,,,,36695835.0,,2014
1220754,20275000.0,55195000.0,1092880000.0,,1168934000.0,424758000.0,221364000.0,2014
1221548,,,,,,70.0,,2014
1221554,-1111111.0,-140.0,,,8597.0,9461.0,-6206351.0,2014
1222218,-2143754.0,-1104614.0,,,420159.0,638398.0,-1477508.0,2014
1222333,-230386000.0,0.0,,,27464292000.0,31066542000.0,,2014
1222840,43300000.0,254014000.0,600614000.0,,4787989000.0,4877576000.0,2187881000.0,2014
1222915,,,,,,497812000.0,,2014
1223389,58513000.0,-189901000.0,1485218000.0,,1645804000.0,1297986000.0,653670000.0,2014
1223533,-269545.0,,,,,0.0,-1258594.0,2014
1223786,61427000.0,58793000.0,,,385150000.0,412382000.0,,2014
1223862,-23917000.0,46308000.0,,,415145000.0,357895000.0,245548000.0,2014
1224006,,,,,,14529.0,,2014
1224133,-19090000.0,22419000.0,173601000.0,,180669000.0,162148000.0,156153000.0,2014
1224608,51400000.0,121800000.0,4144700000.0,,31155900000.0,34780600000.0,4688200000.0,2014
1224950,,,,,,686173.0,,2014
1224951,,,,,,842462.0,,2014
1226308,,,143913000.0,11095000.0,288270000.0,241798000.0,218903000.0,2014
1226616,-9195292.0,,,,27273494.0,29546243.0,22010589.0,2014
1227025,-19719000.0,,,,286284000.0,302227000.0,159456000.0,2014
1227265,157183884.0,,,,1154055168.0,1182185867.0,,2014
1227268,-5701524.0,,,,103833556.0,151393408.0,,2014
1227282,-283101.0,-247614.0,,,7853390.0,8419529.0,3151106.0,2014
1227500,8987000.0,,,,1174515000.0,,117729000.0,2014
1227654,217900000.0,,,,1632200000.0,1404800000.0,653600000.0,2014
1227930,-98124000.0,-24862000.0,191619000.0,98368000.0,210915000.0,295260000.0,176260000.0,2014
1228386,-312535.0,-69155.0,,,0.0,793.0,-144968.0,2014
1228454,7590000.0,4496000.0,,,1301900000.0,1207959000.0,102252000.0,2014
1228627,-18521601.0,,,,33533060.0,19556498.0,26580491.0,2014
1229089,,,,,,764795.0,,2014
1229146,3443569.0,,,,253201323.0,240918977.0,36770654.0,2014
1230058,-1517000.0,11443000.0,19088000.0,,126123000.0,131619000.0,88051000.0,2014
1230245,63172000.0,-50069000.0,673211000.0,,2623917000.0,2318157000.0,819912000.0,2014
1230276,-30406000.0,,,508004000.0,749290000.0,673335000.0,583357000.0,2014
1230355,,,,,,48978000.0,,2014
1230524,-70969.0,,,,2580.0,3869.0,-168376.0,2014
1230634,558000.0,29000.0,13000.0,,1758000.0,3147000.0,,2014
1232241,45190000.0,82235000.0,,,580480000.0,596018000.0,279708000.0,2014
1232524,58387000.0,407606000.0,1172875000.0,,3338955000.0,2238221000.0,1371144000.0,2014
1232582,-31401000.0,111319000.0,794849000.0,,2770110000.0,2677002000.0,531633000.0,2014
1233275,,,,,,25671049.0,,2014
1234006,-5902000.0,28197000.0,,,787794000.0,690525000.0,217672000.0,2014
1235007,5459477.0,,70353483.0,,212801374.0,162857576.0,205004118.0,2014
1235010,,,52250000.0,,256216000.0,316815000.0,206368000.0,2014
1235468,,11856000.0,,,355421000.0,436579000.0,253747000.0,2014
1236275,,992949.0,,12890710.0,5056830.0,3569775.0,,2014
1236997,-4441867.0,-3336380.0,12003083.0,2222071.0,14369866.0,20209933.0,10193633.0,2014
1237746,-42835000.0,,629845000.0,381488000.0,1745643000.0,1580938000.0,174496000.0,2014
1237831,92485000.0,79172000.0,,,703547000.0,566304000.0,585454000.0,2014
1238289,-3303900.0,,,,2934300.0,4209100.0,,2014
1239188,-48723000.0,137884000.0,,,2565224000.0,2700358000.0,-345043000.0,2014
1239819,5994807.0,-2714719.0,,13423370.0,27584448.0,19704075.0,17501657.0,2014
1240581,,,,,,1099073000.0,,2014
1241199,,,,,,8905490000.0,,2014
1242513,,,,,,1160212.0,,2014
1244937,12094000.0,60439000.0,471948000.0,,620884000.0,415955000.0,291873000.0,2014
1245104,-16260926.0,,5966381.0,,18368119.0,7417939.0,5603491.0,2014
1245791,-48205000.0,,2828000.0,4089000.0,59500000.0,69325000.0,50178000.0,2014
1250897,-246195.0,-129731.0,0.0,,40572.0,4217.0,-1190798.0,2014
1251769,,,5080463.0,,20958170.0,15669733.0,15816426.0,2014
1252849,92635000.0,236906000.0,540797000.0,,4734240000.0,4592482000.0,,2014
1253317,,10206801.0,,,1227519004.0,1167223124.0,135264304.0,2014
1253347,-31201.0,200333.0,1172918.0,,1883359.0,2381616.0,,2014
1253557,,,,,,114620.0,,2014
1253689,-11121566.0,,15027004.0,,57263973.0,5283474.0,50803428.0,2014
1253986,93048490.0,30795356.0,,,1866494039.0,1877472482.0,,2014
1254419,-20390000.0,,,,1718796000.0,1613749000.0,446487000.0,2014
1254595,16844000.0,62953000.0,,,1618460000.0,1612300000.0,710905000.0,2014
1254699,594000000.0,1229000000.0,,,12225000000.0,13056000000.0,4943000000.0,2014
1255474,64807000.0,,3085097000.0,,13993111000.0,8833470000.0,5694974000.0,2014
1256069,6051481.0,40342395.0,76937020.0,,639591535.0,675539446.0,353261739.0,2014
1256540,-1814007.0,-743827.0,404455.0,20700.0,776602.0,634114.0,-4449080.0,2014
1257640,99200000.0,,,,1633100000.0,1619100000.0,781100000.0,2014
1258602,307610000.0,357449000.0,0.0,,30027739000.0,27770849000.0,1725448000.0,2014
1259045,,,,,5320900000.0,7317100000.0,1555600000.0,2014
1259515,,,148800000.0,72443000.0,142030000.0,122686000.0,118302000.0,2014
1259550,-5501000.0,4715000.0,,,38068000.0,51579000.0,15611000.0,2014
1260221,306910000.0,,,,6913572000.0,6292487000.0,-1464733000.0,2014
1260349,,,,,,1377583000.0,,2014
1260828,-284000.0,-777000.0,5077000.0,,8224000.0,8069000.0,,2014
1260968,,32669000.0,,,758449000.0,702207000.0,,2014
1260990,-39411000.0,-28759000.0,,,50651000.0,15605000.0,17829000.0,2014
1261159,-92144000.0,126934000.0,373295000.0,,2284212000.0,2700653000.0,1157390000.0,2014
1261249,-16077468.0,,,,54826000.0,14405136.0,36006000.0,2014
1261379,54071987.0,96000991.0,,,287406631.0,306967289.0,,2014
1261436,,,,,,17125498.0,,2014
1261487,-3054591.0,-477091.0,,,263440.0,1884580.0,-1587555.0,2014
1261654,2037000.0,27056000.0,,,286201000.0,284875000.0,134680000.0,2014
1261694,170454000.0,134204000.0,278807000.0,384000.0,577123000.0,484753000.0,541359000.0,2014
1261734,-80000.0,323000.0,,,2780000.0,2758000.0,1078000.0,2014
1262039,25343000.0,196582000.0,,,1424774000.0,1168464000.0,675966000.0,2014
1262104,-27148000.0,,,,79738000.0,61155000.0,72856000.0,2014
1262279,-37567000.0,-32989000.0,44156000.0,,443837000.0,536485000.0,122198000.0,2014
1262823,678523000.0,1032376000.0,147924000.0,,5213990000.0,4060909000.0,2911511000.0,2014
