cik,ni,ocf,rev,cogs,at,at_prev,se,fyear,ticker,tacc,gpoa
1497645,99214000.0,147849000.0,515377000.0,325604000.0,2209874000.0,1718505000.0,1274502000.0,2017,INN-PF,-0.02830076141762753,0.11042912298771315
1497649,-160322.0,-120822.0,,,95139.0,98.0,-970886.0,2017,GSTX,-403.0612244897959,
1497770,211127000.0,1067642000.0,711857000.0,,2208427000.0,3052432000.0,809416000.0,2017,WD,-0.2806008454897603,
1498067,-2858390.0,-1470395.0,,,862434.0,410609.0,511429.0,2017,CTGL,-3.380332627877129,
1498148,-24249001.0,-3309230.0,106476.0,45000.0,908714.0,63.0,-21822581.0,2017,AITX,-332377.31746031746,975.8095238095239
1498382,-8081764.0,-8019071.0,,,12216116.0,3594456.0,9983574.0,2017,HURA,-0.01744158225890093,
1498547,79420000.0,198925000.0,424095000.0,,4728689000.0,4624335000.0,1970212000.0,2017,CMRF,-0.025842634670714817,
1499422,25528000.0,28783000.0,,,1691059000.0,1395551000.0,265176000.0,2017,RBB,-0.002332412072364249,
1499543,117261000.0,96581000.0,206938000.0,,998247000.0,857912963.0,680770000.0,2017,NOAH,0.02410500935629294,
1499620,198440000.0,685293000.0,1715016000.0,882316000.0,,,,2017,TAL,,
1499832,-13748000.0,51359000.0,,,1034438000.0,1080705000.0,,2017,TSQ,-0.060244932705965086,
1499961,-9913485.0,-5065759.0,60064824.0,,32331430.0,23170067.0,,2017,BINI,-0.20922365049699684,
1500198,-5058426.0,-2108073.0,,,249985.0,756930.0,-5036611.0,2017,NMTC,-3.897788434861876,
1500217,29077000.0,145853000.0,314983000.0,,2259864000.0,1986933000.0,833710000.0,2017,AAT,-0.05877198677559837,
1500375,3652000.0,3375000.0,,,411833000.0,410308000.0,45932000.0,2017,HFBL,0.0006751026058473147,
1500435,-182873000.0,-36853000.0,1179741000.0,795211000.0,850246000.0,922640000.0,298705000.0,2017,GPRO,-0.15826324460244515,0.41677143848088094
1501585,479000000.0,814000000.0,7441000000.0,,6374000000.0,6352000000.0,1758000000.0,2017,HII,-0.052739294710327456,
1501697,-21994000.0,-21311000.0,,,81254000.0,,-44545000.0,2017,XFOR,,
1501989,-43099000.0,170373000.0,71623000.0,,397644000.0,199128000.0,69896000.0,2017,CTMX,-1.0720340685388292,
1502292,-21542000.0,9090000.0,96837000.0,,239032000.0,203701000.0,52826000.0,2017,PRHIZ,-0.15037726864374745,
1502377,-2836453.0,-1142840.0,,,15947298.0,5912535.0,15816374.0,2017,CTGO,-0.28644447770710874,
1502557,-745541.0,-571636.0,174456.0,30990.0,15236.0,86814.0,-85069.0,2017,KPEA,-2.003190729605824,1.6525675582279356
1502966,-1065140.0,-376877.0,1898172.0,,1994392.0,1422595.0,1817668.0,2017,FUNI,-0.4838081112333447,
1503274,-27019000.0,-22106000.0,22874000.0,12887000.0,91779000.0,,65866000.0,2017,QTRX,,
1503584,72876000.0,191754000.0,412433000.0,,2490298000.0,2558424000.0,1218539000.0,2017,CMRE-PB,-0.046465323965065995,
1503658,-249769.0,-2688056.0,6957042.0,6217779.0,58166606.0,56133810.0,31350223.0,2017,WNHK,0.043437048010815583,0.01316965657595663
1503802,-128984000.0,-73717000.0,,,180294000.0,180385000.0,129464000.0,2017,KPTI,-0.30638356847853204,
1504008,614273000.0,318626000.0,,,30346986000.0,27880151000.0,3026062000.0,2017,BKU,0.010604210859546636,
1504379,26202000.0,61017000.0,588147000.0,390924000.0,652987000.0,584700000.0,469895000.0,2017,CSTE,-0.05954335556695741,0.33730631092868135
1504461,-70875000.0,137967000.0,6953947000.0,,6316386000.0,6378076000.0,,2017,NGL-PB,-0.03274373024090651,
1504678,-14037378.0,-6391486.0,0.0,,5524288.0,3638932.0,4289192.0,2017,LOOP,-2.101136267454297,
1505155,-18725000.0,7716000.0,,,281259000.0,150588000.0,91415000.0,2017,UPLD,-0.17558503997662497,
1505497,-9444655.0,-3853821.0,81000.0,,1758607.0,1580015.0,-6836568.0,2017,BRTX,-3.538468938586026,
1505732,13830000.0,20572000.0,,,1796607000.0,1628919000.0,161027000.0,2017,BWFG,-0.004138941224210657,
1505952,-176562000.0,-148657000.0,,,155355000.0,,-721964000.0,2017,DOMO,,
1506251,-10384953.0,-7971205.0,,,28473071.0,21482323.0,25856314.0,2017,CTXR,-0.11235972943894382,
1506293,-130044000.0,-102913000.0,,178664000.0,,,-546464000.0,2017,PINS,,
1506307,183000000.0,4601000000.0,13705000000.0,,79055000000.0,80305000000.0,33636000000.0,2017,EP-PC,-0.05501525434281801,
1506492,-13382000.0,-11920000.0,,,18455000.0,7471000.0,16238000.0,2017,NUWE,-0.1956900013385089,
1506929,-392405.0,-205297.0,,,43962.0,194520.0,,2017,VRDR,-0.9618959490026733,
1506983,10328806.0,-5895014.0,589462.0,,1668928.0,2460946.0,-16574933.0,2017,GCTK,6.5925136106196565,
1507079,102788000.0,109207000.0,,812203000.0,1067992000.0,831166000.0,442860000.0,2017,FND,-0.007722885681079351,
1507605,-31333569.0,-10808483.0,519622.0,3470847.0,15058221.0,18288435.0,7388121.0,2017,MARA,-1.1222986548602982,-0.16137110693178502
1507957,-10435098.0,-7415539.0,0.0,0.0,13566987.0,9001276.0,11580123.0,2017,IPWR,-0.3354589949247196,0.0
1508475,-118767000.0,,,,1522857000.0,1789071000.0,776099000.0,2017,VNET,,
1508478,129166000.0,255170000.0,3319525000.0,,1803743000.0,1505053000.0,495650000.0,2017,ARCO,-0.08372063973826835,
1509261,-20277132.0,-13311459.0,,,6321470.0,9938401.0,3801798.0,2017,RZLT,-0.7008846795374829,
1509646,,26588000.0,,,553173000.0,456365000.0,385402000.0,2017,FENG,,
1509745,-29727000.0,-22137000.0,,,29062000.0,6457000.0,11117000.0,2017,CYPH,-1.1754684838160137,
1509957,-2139719.0,-286291.0,122746.0,,219307.0,136978.0,-1729897.0,2017,NASC,-13.530844369168772,
1509991,-222792000.0,236617000.0,578139000.0,,3192603000.0,3341465000.0,897112000.0,2017,KOS,-0.13748729973230306,
1510295,3432000000.0,6612000000.0,,,49047000000.0,44413000000.0,14033000000.0,2017,MPC,-0.07160065746515659,
1510593,-37822000.0,-14216000.0,200583000.0,117876000.0,533437000.0,509795000.0,384997000.0,2017,XNET,-0.04630488725860395,0.16223580066497317
1510964,-4897000.0,3615000.0,20679000.0,6190000.0,22710000.0,18592162.0,16381000.0,2017,CVSI,-0.45782733605699005,0.7793068928723835
1511337,74835000.0,260595000.0,1356261000.0,,6794805000.0,4023393000.0,3502967000.0,2017,RLJ-PA,-0.046169986377169715,
1511737,257506000.0,112036000.0,865268000.0,469560000.0,1168328000.0,905438000.0,476030000.0,2017,UI,0.1606625743562784,0.4370348936095017
1511820,-46340.0,-24839.0,,,12032.0,28029.0,-130874.0,2017,STEK,-0.7670983624103607,
1512228,-14630000.0,-10671000.0,,,11178000.0,11758000.0,4692000.0,2017,NIOBW,-0.3367069229460793,
1512499,-8661000.0,52918000.0,,135526000.0,424348000.0,407701000.0,106322000.0,2017,LIND,-0.1510396099102038,
1512673,-62813000.0,127711000.0,2214253000.0,1374947000.0,2187270000.0,1211362000.0,786333000.0,2017,BSQKZ,-0.15728081283712053,0.6928614237527675
1512762,-238170000.0,-200286000.0,1556000.0,,162611000.0,178485000.0,30535000.0,2017,CHRS,-0.21225313051516934,
1512886,-519032.0,-108925.0,,,12325.0,0.0,-764472.0,2017,NTRR,,
1512922,-2337338.0,-575248.0,,,1996532.0,2037980.0,339696.0,2017,PETV,-0.8646257568769076,
1513525,-1139456.0,-494862.0,,,34546.0,,-997553.0,2017,ADIL,,
1513761,759872000.0,1601247000.0,5396175000.0,,14094869000.0,12973911000.0,5749766000.0,2017,NCLH,-0.06485130042899169,
1513845,,412700000.0,1632900000.0,415600000.0,2266400000.0,1881200000.0,1437900000.0,2017,NBIS,,0.647086965766532
1514183,356536.0,-284618.0,,,1641385.0,,1203042.0,2017,SILO,,
1514281,118558000.0,58854000.0,,,3789295000.0,2628644566.0,714259000.0,2017,MITT-PC,0.022712846298140407,
1514416,5971000.0,14623000.0,162955000.0,89262000.0,104494000.0,69973000.0,76711000.0,2017,BAND,-0.12364769268146285,1.0531633630114472
1514705,122400000.0,148500000.0,1331500000.0,,2060100000.0,2120900000.0,426200000.0,2017,SXC,-0.012306096468480363,
1514946,-4168203.0,,47573.0,42857.0,2192150.0,1449172.0,,2017,AXIM,,0.003254272094685793
1514991,471316000.0,385729000.0,,1341076000.0,5032985000.0,4480595000.0,134944000.0,2017,AMCX,0.01910170412634929,
1515139,-467058.0,-652524.0,,,880803.0,56050.0,144610.0,2017,WAST,3.3089384478144512,
1515156,27873000.0,-11748000.0,45364000.0,,82618000.0,107296000.0,73455000.0,2017,ARQ,0.3692681926632866,
1515317,-2137959.0,-465926.0,0.0,0.0,1953545.0,438959.0,-1248007.0,2017,MAGE,-3.8090869534512333,0.0
1515673,-302139000.0,-253843000.0,,,490753000.0,540626000.0,383454000.0,2017,RARE,-0.08933347637738473,
1516551,-3094298.0,-3331285.0,,,557218.0,323363.0,-3569506.0,2017,SKYE,0.7328822407016263,
1516912,14669000.0,61988000.0,,,4153995000.0,,420351000.0,2017,OBK,,
1517022,-73671000.0,-56159000.0,,,364247000.0,300216000.0,122574000.0,2017,AKBA,-0.05833133477229728,
1517175,14366000.0,31497000.0,1301520000.0,,687749000.0,633538000.0,248601000.0,2017,CHEF,-0.027040209111371376,
1517228,193800000.0,586300000.0,,2855100000.0,7041666000.0,7141986000.0,1647900000.0,2017,VISN,-0.05495670251943927,
1517302,49599000.0,225954000.0,795624000.0,,837155000.0,936166000.0,109923000.0,2017,APAM,-0.18838005225568968,
1517375,,,,,,,-56468000.0,2017,SPT,,
1517389,-594249.0,-102756.0,5103.0,,24950.0,35056.0,-830538.0,2017,JFIL,-14.020224783204016,
1517396,-39981000.0,61719000.0,668362000.0,345585000.0,1379750000.0,1366049000.0,1132490000.0,2017,SSYS,-0.07444828113779227,0.23628508201389556
1517413,-32450000.0,-25861000.0,,48672000.0,,,-107006000.0,2017,FSLY,,
1517496,-48737000.0,-31078000.0,,,269669000.0,299134000.0,216678000.0,2017,SLAIY,-0.059033744074561904,
1517681,-7867500.0,-2050636.0,,,129081.0,135838.0,-7149320.0,2017,PPCB,-42.82206746271294,
1518336,-19397.0,112627.0,2970246.0,1949101.0,678845.0,460067.0,194616.0,2017,DREM,-0.2869668982995955,2.2195571514583747
1518461,-97049.0,-166827.0,1380743.0,,665524.0,782581.0,500362.0,2017,AMPGZ,0.08916393319030234,
1518621,,,,,4023343000.0,3138694000.0,462211000.0,2017,ORC,,
1518715,68946000.0,159327000.0,,,6742041000.0,6243700000.0,704380000.0,2017,MCHB,-0.014475551355766612,
1519061,328300000.0,391300000.0,,3807800000.0,2772000000.0,2421300000.0,674800000.0,2017,TSEOQ,-0.026019080659150044,
1519401,29963000.0,115433000.0,272459000.0,,829483000.0,712224000.0,239411000.0,2017,RM,-0.12000438064429168,
1519751,472600000.0,600300000.0,5283300000.0,,5511400000.0,5128500000.0,2599500000.0,2017,FBIN,-0.02490006824607585,
1520006,125867000.0,299125000.0,544276000.0,,2145690000.0,1464665000.0,1156556000.0,2017,MTDR,-0.118291896099108,
1520118,-1764947.0,-265683.0,,,508105.0,34659.0,293159.0,2017,MWAI,-43.25756657722381,
1520262,-157945000.0,19190000.0,,,1797227000.0,1726423000.0,1202808000.0,2017,ALKS,-0.10260231704512741,
1520358,319740.0,1315500.0,,18282660.0,7272345.0,5059068.0,-1934690.0,2017,MAMA,-0.1968267673018034,
1520697,199835000.0,399577000.0,,,6424502000.0,6024726000.0,2572871000.0,2017,ACHC,-0.033153706907168894,
1521036,123385000.0,54777000.0,331378000.0,169243000.0,383858000.0,255898000.0,23291000.0,2017,LNTH,0.26810682381261286,0.6335922906783171
1521332,1355000000.0,1468000000.0,12884000000.0,,12169000000.0,12292000000.0,3299000000.0,2017,APTV,-0.009192971038073544,
1521951,11905000.0,22408000.0,,,1794066000.0,1780699000.0,169278000.0,2017,FBIZ,-0.005898245576596606,
1522727,-264734000.0,135956000.0,276671000.0,,1718953000.0,1472412000.0,,2017,USAC,-0.27213171313463896,
1522767,-1194083.0,1764841.0,6067853.0,2192812.0,32202015.0,8563101.0,11007160.0,2017,MRMD,-0.34554351279986073,0.4525277700216312
1523836,-9548000.0,-14831000.0,,,108737000.0,118201000.0,55470000.0,2017,LITB,0.04469505334134229,
1524025,14700000.0,32708000.0,,,290111000.0,290506000.0,160425000.0,2017,TLYS,-0.06198839266658864,
1524358,235000000.0,142000000.0,2183000000.0,,2845000000.0,2320000000.0,1041000000.0,2017,VAC,0.04008620689655172,
1524472,331000000.0,686000000.0,4707000000.0,2860000000.0,6860000000.0,6474000000.0,2503000000.0,2017,XYL,-0.054834723509422305,0.2852950262588817
1525221,-28161000.0,20096000.0,231321000.0,,792097000.0,955173000.0,,2017,VTOL,-0.05052173794694783,
1525306,-32074.0,-29749.0,,,1470.0,9973.0,-137463.0,2017,FSTJ,-0.23312944951368694,
1525769,,264672000.0,,196672000.0,1197030000.0,1052733000.0,421646000.0,2017,PLAY,,
1526113,,130954000.0,259295000.0,,3038595000.0,2891467000.0,1413166000.0,2017,GNL-PD,,
1526119,-67802000.0,-57310000.0,,,89791000.0,83629000.0,57684000.0,2017,VSTM,-0.12545887192241925,
1526520,-19000000.0,238000000.0,1556000000.0,,2272000000.0,2238000000.0,1363000000.0,2017,TRIP,-0.11483467381590706,
1527166,244100000.0,-7100000.0,3676200000.0,,12280600000.0,9973000000.0,,2017,CGABL,0.025188007620575555,
1527469,1358000000.0,3170000000.0,8788000000.0,,100161000000.0,86699000000.0,9208000000.0,2017,ATH-PE,-0.020899895039158466,
1527541,-12094000.0,23818000.0,58535000.0,,457674000.0,489046000.0,63508000.0,2017,WHLRL,-0.07343276501596986,
1527590,43290000.0,352489000.0,,,2523503000.0,2605267000.0,536073000.0,2017,RC-PC,-0.11868226941806732,
1527599,-40377000.0,-31055000.0,2444000.0,,99699000.0,20039000.0,85038000.0,2017,SYBX,-0.46519287389590297,
1527613,-1776190.0,-1397828.0,1628410.0,1319232.0,1384459.0,1234318.0,912371.0,2017,CIMG,-0.30653526886912447,0.25048488315004724
1527636,307642000.0,,,208826000.0,1889705000.0,1352734000.0,1222145000.0,2017,ATHM,,
1527702,-355706.0,-267827.0,7514855.0,6896806.0,1560406.0,12246.0,185288.0,2017,IQST,-7.176139147476727,50.469459415319285
1527728,-2142830.0,-1177478.0,,,7827106.0,430965.0,1852673.0,2017,LNAI,-2.239977724409175,
1527753,-23598000.0,290000.0,,11736000.0,,,-92603000.0,2017,PSNL,,
1527762,-161898979.0,-9873748.0,0.0,0.0,134173150.0,274045064.0,103549859.0,2017,CD,-0.5547453720969044,0.0
1528172,-10810160.0,-2989770.0,,,4612237.0,318679.0,-9550300.0,2017,ENDV,-24.540023032581374,
1528356,-6994000.0,9380000.0,264202000.0,178693000.0,125778000.0,121813000.0,84013000.0,2017,GNE,-0.1344191506653641,0.70196941213171
1528396,,138759000.0,509533000.0,191559000.0,1283694000.0,951914000.0,1084538000.0,2017,GWRE,,0.3340364780852052
1528849,-2599000.0,474505000.0,,,1732866000.0,2192520000.0,-8155000.0,2017,RH,-0.21760531260832283,
1528985,-19102000.0,50871000.0,,,1375370000.0,1357560000.0,591472000.0,2017,INRE,-0.05154320987654321,
1529113,-35013000.0,2249000.0,3935000.0,1232000.0,27691000.0,66473000.0,-16847000.0,2017,XTIA,-0.5605584222165391,0.04066312638214012
1529192,,150816000.0,,,5837853000.0,3614353000.0,2197028000.0,2017,VIPS,,
1529377,30407000.0,31276000.0,46348000.0,,1770219000.0,1373703000.0,419170000.0,2017,ACRE,-0.000632596711225061,
1529628,21526000.0,15628000.0,137212000.0,,246802000.0,173452000.0,190022000.0,2017,SND,0.034003643659340915,
1529864,29240000.0,447173000.0,728903000.0,353488000.0,1159460000.0,977879000.0,281687000.0,2017,ENVA,-0.4273872329807676,0.3839074159481899
1530238,383207000.0,571517000.0,1782088000.0,1079938000.0,2222265000.0,1409447000.0,1630906000.0,2017,JOYY,-0.13360559141280232,0.49817410658222694
1530249,14085000.0,15084000.0,,,981783000.0,827926000.0,122002000.0,2017,FSBW,-0.0012066295780057638,
1530425,-82714.0,-82650.0,,,17414.0,3620.0,-118704.0,2017,ARRT,-0.017679558011049725,
1530721,592000000.0,1062000000.0,,,4216800000.0,2771000000.0,2076900000.0,2017,CPRI,-0.16961385781306387,
1530746,-15090593.0,-2214244.0,,,1441913.0,710369.0,-32402409.0,2017,KAYS,-18.126282256123226,
1530766,-12695743.0,-7470054.0,,,1700317.0,1241958.0,-3249844.0,2017,STEX,-4.2076213527349555,
1530804,-285000000.0,,,,4864000000.0,4964000000.0,829000000.0,2017,TROX,,
1530950,48300000.0,386700000.0,5225800000.0,3655000000.0,12279800000.0,9187800000.0,3030400000.0,2017,POST,-0.03683145040161954,0.1709658460131914
1531031,3644000.0,3979000.0,,,533557000.0,424833000.0,83383000.0,2017,ESQ,-0.0007885451459750067,
1531152,50301000.0,210085000.0,,10513492000.0,3273856000.0,,-1029857000.0,2017,BJ,,
1532286,-67682000.0,5671000.0,543660000.0,448467000.0,578859000.0,,287358000.0,2017,NINE,,
1532383,-8861.0,-61.0,,,25087.0,25148.0,16287.0,2017,VNJA,-0.34992842373150945,
1532390,-6687280.0,-2625849.0,19812199.0,,3891833.0,3064598.0,-339653.0,2017,WTER,-1.325273657425868,
1532619,718473.0,1053612.0,1982265.0,,21459879.0,21214931.0,7917456.0,2017,PW-PA,-0.015797317464761023,
1533040,-12452000.0,-9514000.0,15000.0,,4098000.0,13397000.0,1833000.0,2017,PHIO,-0.21930282899156528,
1533615,-87000.0,12596000.0,30344000.0,,471821000.0,227319000.0,246335000.0,2017,XRN-PB,-0.05579384037409983,
1533743,-1856315.0,-1654617.0,,,2982940.0,2364921.0,373163.0,2017,PCSA,-0.08528741552043388,
1533924,-85077000.0,119602000.0,228753000.0,,688128000.0,760939000.0,393933000.0,2017,AMPY,-0.2689821391727852,
1533998,-15743000.0,-10619000.0,5170000.0,,6957000.0,3872000.0,3941000.0,2017,DRIO,-1.3233471074380165,
1534120,11869823.0,12578778.0,27813137.0,,42806907.0,5768865.0,27859608.0,2017,AVTX,-0.12289332477012375,
1534154,-17481629.0,-6541160.0,2303606.0,589254.0,17029244.0,12547986.0,12940899.0,2017,AUID,-0.8718904372382946,0.13662367809463608
1534248,,,,,,,-609000.0,2017,CMMB,,
1534504,415600000.0,685700000.0,21786600000.0,20826000000.0,8117993000.0,7621927000.0,2336654000.0,2017,PBF,-0.035437232605350324,0.12603112047648843
1534525,-3595132.0,1494195.0,7585000.0,,19163643.0,20973865.0,14301459.0,2017,XBIO,-0.24265088957137848,
1534675,5449000.0,14209000.0,314456000.0,,468000000.0,394730000.0,120248000.0,2017,TGLS,-0.02219238466800091,
1534701,5106000000.0,3648000000.0,,,54371000000.0,51653000000.0,25085000000.0,2017,PSX,0.02822682128821172,
1534708,-5277917.0,-7011741.0,2610996.0,1634069.0,9028965.0,2547988.0,5148548.0,2017,BLNE,0.680467882894268,0.3834111463633267
1535527,-135490000.0,-58766000.0,,,,,-369474000.0,2017,CRWD,,
1535778,,,,,,,647789000.0,2017,MSIF,,
1535929,-2992000000.0,1582000000.0,7229000000.0,,222532000000.0,214585000000.0,10009000000.0,2017,VOYA-PB,-0.021315562597572058,
1535955,-20982860.0,-16702015.0,0.0,,25325114.0,27342970.0,18979988.0,2017,LPCN,-0.1565610831595836,
1536196,-4842000.0,-8972000.0,789000.0,,,,2984000.0,2017,CANF,,
1537054,-171995000.0,60256000.0,,,1403175000.0,1246196000.0,-191564000.0,2017,GOGO,-0.1863679549605359,
1537435,47436.0,-591256.0,,,50671076.0,23741361.0,33239534.0,2017,TGEN,0.026902080297755464,
1538263,11847000.0,15115000.0,,,3250588000.0,2774240000.0,395361000.0,2017,HTB,-0.0011779802756791049,
1538495,-1713639.0,-1066249.0,,270222.0,,,,2017,ETST,,
1538716,-10206000.0,139118000.0,360954000.0,,,,,2017,OPRT,,
1538849,23158000.0,88960000.0,,,947236000.0,931989000.0,,2017,CAPL,-0.07060383759894162,
1539638,36220000.0,47273000.0,,,3499033000.0,2641067000.0,391698000.0,2017,TFIN-P,-0.004185050966143608,
1539680,-6035193.0,-4843959.0,87692.0,,5361001.0,6522839.0,1373398.0,2017,HMMR,-0.18262508088885837,
1539838,482000000.0,889000000.0,1205000000.0,,7771000000.0,5349680000.0,5254860000.0,2017,FANG,-0.07607931689372074,
1539850,-728403.0,-596975.0,8185.0,,365591.0,10101.0,-530892.0,2017,STCB,-13.011385011385011,
1540159,-5030648.0,-4699649.0,228287.0,,6593394.0,11467053.0,4998540.0,2017,EDSA,-0.028865219337522903,
1540684,-1890907.0,-734294.0,43253.0,208840.0,1291395.0,1173588.0,-519647.0,2017,ATLX,-0.9855358098412731,-0.14109466013626587
1541119,5125000.0,6824000.0,,,645244000.0,588383000.0,65160000.0,2017,SFBC,-0.0028875749299350933,
1541157,-35399257.0,-31598709.0,,,29050343.0,45873678.0,22235306.0,2017,AKTX,-0.0828481204406588,
1541401,,194202000.0,709526000.0,,3931347000.0,3890953000.0,1168282000.0,2017,ESRT,,
1543151,-4033000000.0,-1418000000.0,7932000000.0,,,,-8557000000.0,2017,UBER,,
1543418,-21104000.0,-15411000.0,,,40279000.0,46747000.0,25665000.0,2017,TMQ,-0.1217832160352536,
1543637,3577002.0,-430510.0,0.0,,406719.0,35533.0,68242.0,2017,NUMD,112.78282160245406,
1543652,-84673.0,,340148.0,,187511.0,277857.0,-340046.0,2017,FFLO,,
1544227,-84578000.0,-20340000.0,295000.0,790000.0,19812000.0,122543000.0,-130694000.0,2017,TPST,-0.5242078290885648,-0.004039398415250157
1546296,-22287549.0,-6205483.0,22054219.0,2693408.0,18988922.0,41137877.0,10301803.0,2017,IPDN,-0.39093086889243217,0.47063223510537505
1546417,101293000.0,409002000.0,4213346000.0,,2561894000.0,2642279000.0,70342000.0,2017,BLMN,-0.11645590794916055,
1546652,13709802.0,,,,142168257.0,123449687.0,,2017,OUNZ,,
1546853,-742926.0,31697.0,1336316.0,32254.0,828208.0,391499.0,606669.0,2017,SKKY,-1.9786078636216184,3.33094592834209
1547459,6891000.0,40849000.0,769030000.0,,299339000.0,288281000.0,138639000.0,2017,NGVC,-0.11779479049954732,
1547546,4706961.0,,,,2612541116.0,2299601203.0,145791277.0,2017,LFT-PA,,
1547903,22050000.0,67763000.0,182743000.0,,894848000.0,839897000.0,509077000.0,2017,NMIH,-0.0544269118713366,
1549084,-29122000.0,-31226000.0,,,37988000.0,24425000.0,21391000.0,2017,CHRN,0.08614124872057319,
1549145,-10262415.0,-1844227.0,,,4589858.0,9019045.0,780265.0,2017,BIOF,-0.9333790883624596,
1549346,16727000.0,108037000.0,,,577776000.0,501778000.0,314585000.0,2017,SSTK,-0.18197290435212385,
1549631,87125.0,5366.0,1210043.0,,279905.0,202253.0,210275.0,2017,QURT,0.40424122262710566,
